"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"4887","31-Dec-2002",997,4,"Ekstrom","Tomas",1970,4573,2002,32
"4888","30-Sep-2002",977,4,"Ekstrom","Tomas",1970,4573,2002,32
"4889","8-Aug-1998",997,10,"Ekstrom","Tomas",1970,4573,1998,28
"19427","11-Feb-2025",975,9,"Tittle","Matt",1970,4622,2025,55
"19428","14-Jan-2025",962,8,"Tittle","Matt",1970,4622,2025,55
"19429","10-Dec-2024",959,8,"Tittle","Matt",1970,4622,2024,54
"19430","12-Dec-2023",954,11,"Tittle","Matt",1970,4622,2023,53
"19431","14-Nov-2023",959,9,"Tittle","Matt",1970,4622,2023,53
"19432","14-Mar-2023",960,12,"Tittle","Matt",1970,4622,2023,53
"19433","14-Feb-2023",953,11,"Tittle","Matt",1970,4622,2023,53
"19434","10-Jan-2023",953,11,"Tittle","Matt",1970,4622,2023,53
"19435","13-Dec-2022",959,13,"Tittle","Matt",1970,4622,2022,52
"19436","8-Nov-2022",961,10,"Tittle","Matt",1970,4622,2022,52
"19437","11-Oct-2022",958,10,"Tittle","Matt",1970,4622,2022,52
"19438","13-Sep-2022",949,11,"Tittle","Matt",1970,4622,2022,52
"19439","10-May-2022",950,17,"Tittle","Matt",1970,4622,2022,52
"19440","8-Feb-2022",961,19,"Tittle","Matt",1970,4622,2022,52
"19441","14-Dec-2021",956,21,"Tittle","Matt",1970,4622,2021,51
"19442","9-Nov-2021",946,18,"Tittle","Matt",1970,4622,2021,51
"19443","14-Sep-2021",942,19,"Tittle","Matt",1970,4622,2021,51
"19444","13-Jul-2021",946,17,"Tittle","Matt",1970,4622,2021,51
"19445","11-May-2021",955,13,"Tittle","Matt",1970,4622,2021,51
"19446","13-Apr-2021",956,10,"Tittle","Matt",1970,4622,2021,51
"19447","9-Feb-2021",958,8,"Tittle","Matt",1970,4622,2021,51
"19448","12-Jan-2021",950,11,"Tittle","Matt",1970,4622,2021,51
"19449","8-Dec-2020",950,11,"Tittle","Matt",1970,4622,2020,50
"19450","13-Oct-2020",952,8,"Tittle","Matt",1970,4622,2020,50
"19451","14-Jan-2020",952,9,"Tittle","Matt",1970,4622,2020,50
"19452","13-Aug-2019",949,15,"Tittle","Matt",1970,4622,2019,49
"19453","11-Jun-2019",950,13,"Tittle","Matt",1970,4622,2019,49
"19454","9-Apr-2019",963,13,"Tittle","Matt",1970,4622,2019,49
"19455","29-Jan-2019",970,14,"Tittle","Matt",1970,4622,2019,49
"19456","21-Aug-2018",971,11,"Tittle","Matt",1970,4622,2018,48
"19457","26-Jun-2018",976,9,"Tittle","Matt",1970,4622,2018,48
"19458","17-Apr-2018",987,10,"Tittle","Matt",1970,4622,2018,48
"19459","31-Jan-2018",987,13,"Tittle","Matt",1970,4622,2018,48
"19460","25-Jul-2017",984,10,"Tittle","Matt",1970,4622,2017,47
"19461","27-Jun-2017",991,7,"Tittle","Matt",1970,4622,2017,47
"19462","28-Mar-2017",976,11,"Tittle","Matt",1970,4622,2017,47
"19463","24-Jan-2017",976,9,"Tittle","Matt",1970,4622,2017,47
"19464","17-May-2016",962,11,"Tittle","Matt",1970,4622,2016,46
"19465","26-Jan-2016",961,18,"Tittle","Matt",1970,4622,2016,46
"19466","1-Sep-2015",959,18,"Tittle","Matt",1970,4622,2015,45
"19467","23-Jun-2015",961,18,"Tittle","Matt",1970,4622,2015,45
"19468","26-May-2015",966,18,"Tittle","Matt",1970,4622,2015,45
"19469","24-Mar-2015",960,17,"Tittle","Matt",1970,4622,2015,45
"19470","27-Jan-2015",960,19,"Tittle","Matt",1970,4622,2015,45
"19471","26-Aug-2014",959,18,"Tittle","Matt",1970,4622,2014,44
"19472","24-Jun-2014",969,14,"Tittle","Matt",1970,4622,2014,44
"19473","27-May-2014",974,23,"Tittle","Matt",1970,4622,2014,44
"19474","21-Jan-2014",977,25,"Tittle","Matt",1970,4622,2014,44
"19475","22-Oct-2013",978,21,"Tittle","Matt",1970,4622,2013,43
"19476","2-Jul-2013",986,18,"Tittle","Matt",1970,4622,2013,43
"19477","21-May-2013",984,15,"Tittle","Matt",1970,4622,2013,43
"19478","23-Apr-2013",975,16,"Tittle","Matt",1970,4622,2013,43
"19479","26-Mar-2013",966,12,"Tittle","Matt",1970,4622,2013,43
"19480","26-Feb-2013",984,11,"Tittle","Matt",1970,4622,2013,43
"19481","3-Jul-2012",978,9,"Tittle","Matt",1970,4622,2012,42
"19482","13-Sep-2011",970,10,"Tittle","Matt",1970,4622,2011,41
"19483","29-Mar-2011",970,9,"Tittle","Matt",1970,4622,2011,41
"19484","31-Aug-2010",973,11,"Tittle","Matt",1970,4622,2010,40
"19485","4-May-2010",977,10,"Tittle","Matt",1970,4622,2010,40
"19486","20-Oct-2009",975,10,"Tittle","Matt",1970,4622,2009,39
"19487","21-Jul-2009",978,8,"Tittle","Matt",1970,4622,2009,39
"19488","9-Sep-2008",976,16,"Tittle","Matt",1970,4622,2008,38
"19489","29-Apr-2008",973,14,"Tittle","Matt",1970,4622,2008,38
"19490","28-Aug-2007",991,13,"Tittle","Matt",1970,4622,2007,37
"19491","26-Jun-2007",983,14,"Tittle","Matt",1970,4622,2007,37
"19492","19-Sep-2006",990,11,"Tittle","Matt",1970,4622,2006,36
"19493","27-Jun-2006",989,15,"Tittle","Matt",1970,4622,2006,36
"19494","15-Dec-2005",999,23,"Tittle","Matt",1970,4622,2005,35
"19495","15-Sep-2005",1008,22,"Tittle","Matt",1970,4622,2005,35
"19496","15-Jul-2005",1007,24,"Tittle","Matt",1970,4622,2005,35
"19497","15-May-2005",1006,21,"Tittle","Matt",1970,4622,2005,35
"19498","15-Dec-2004",998,29,"Tittle","Matt",1970,4622,2004,34
"19499","15-Sep-2004",998,26,"Tittle","Matt",1970,4622,2004,34
"19500","15-May-2004",992,26,"Tittle","Matt",1970,4622,2004,34
"19501","15-Feb-2004",990,20,"Tittle","Matt",1970,4622,2004,34
"19502","15-Dec-2003",990,20,"Tittle","Matt",1970,4622,2003,33
"19503","15-Sep-2003",994,24,"Tittle","Matt",1970,4622,2003,33
"19504","15-May-2003",1000,24,"Tittle","Matt",1970,4622,2003,33
"19505","15-Mar-2003",1006,30,"Tittle","Matt",1970,4622,2003,33
"19506","31-Dec-2002",1007,30,"Tittle","Matt",1970,4622,2002,32
"19507","30-Sep-2002",1006,30,"Tittle","Matt",1970,4622,2002,32
"19508","28-Jul-2002",1005,33,"Tittle","Matt",1970,4622,2002,32
"19509","27-May-2002",1012,29,"Tittle","Matt",1970,4622,2002,32
"19510","31-Mar-2002",1009,23,"Tittle","Matt",1970,4622,2002,32
"19511","16-Dec-2001",1009,21,"Tittle","Matt",1970,4622,2001,31
"19512","26-Aug-2001",1008,17,"Tittle","Matt",1970,4622,2001,31
"19513","1-Jul-2001",1004,19,"Tittle","Matt",1970,4622,2001,31
"19514","29-Apr-2001",1006,23,"Tittle","Matt",1970,4622,2001,31
"19515","27-Aug-2000",1001,27,"Tittle","Matt",1970,4622,2000,30
"19516","25-Jun-2000",996,29,"Tittle","Matt",1970,4622,2000,30
"19517","30-Apr-2000",997,25,"Tittle","Matt",1970,4622,2000,30
"19518","29-Aug-1999",986,22,"Tittle","Matt",1970,4622,1999,29
"19519","27-Jun-1999",975,20,"Tittle","Matt",1970,4622,1999,29
"19520","25-Apr-1999",970,13,"Tittle","Matt",1970,4622,1999,29
"19521","8-Aug-1998",970,10,"Tittle","Matt",1970,4622,1998,28
"15808","11-Mar-2025",1010,49,"Rico","Steve",1979,4666,2025,46
"15809","10-Dec-2024",1007,51,"Rico","Steve",1979,4666,2024,45
"15810","12-Nov-2024",1009,52,"Rico","Steve",1979,4666,2024,45
"15811","8-Oct-2024",1007,52,"Rico","Steve",1979,4666,2024,45
"15812","10-Sep-2024",1008,48,"Rico","Steve",1979,4666,2024,45
"15813","13-Aug-2024",1008,48,"Rico","Steve",1979,4666,2024,45
"15814","11-Jun-2024",1005,52,"Rico","Steve",1979,4666,2024,45
"15815","14-May-2024",1009,46,"Rico","Steve",1979,4666,2024,45
"15816","9-Apr-2024",1006,53,"Rico","Steve",1979,4666,2024,45
"15817","13-Feb-2024",1005,54,"Rico","Steve",1979,4666,2024,45
"15818","12-Dec-2023",1005,52,"Rico","Steve",1979,4666,2023,44
"15819","14-Nov-2023",1004,52,"Rico","Steve",1979,4666,2023,44
"15820","12-Sep-2023",1004,55,"Rico","Steve",1979,4666,2023,44
"15821","8-Aug-2023",1006,62,"Rico","Steve",1979,4666,2023,44
"15822","11-Jul-2023",1004,58,"Rico","Steve",1979,4666,2023,44
"15823","13-Jun-2023",1008,59,"Rico","Steve",1979,4666,2023,44
"15824","9-May-2023",1007,63,"Rico","Steve",1979,4666,2023,44
"15825","11-Apr-2023",1009,61,"Rico","Steve",1979,4666,2023,44
"15826","14-Mar-2023",1010,64,"Rico","Steve",1979,4666,2023,44
"15827","14-Feb-2023",1012,60,"Rico","Steve",1979,4666,2023,44
"15828","13-Dec-2022",1010,63,"Rico","Steve",1979,4666,2022,43
"15829","8-Nov-2022",1009,63,"Rico","Steve",1979,4666,2022,43
"15830","11-Oct-2022",1010,63,"Rico","Steve",1979,4666,2022,43
"15831","13-Sep-2022",1013,67,"Rico","Steve",1979,4666,2022,43
"15832","9-Aug-2022",1014,65,"Rico","Steve",1979,4666,2022,43
"15833","12-Jul-2022",1011,60,"Rico","Steve",1979,4666,2022,43
"15834","14-Jun-2022",1011,59,"Rico","Steve",1979,4666,2022,43
"15835","10-May-2022",1012,56,"Rico","Steve",1979,4666,2022,43
"15836","12-Apr-2022",1012,56,"Rico","Steve",1979,4666,2022,43
"15837","8-Mar-2022",1017,56,"Rico","Steve",1979,4666,2022,43
"15838","14-Dec-2021",1018,52,"Rico","Steve",1979,4666,2021,42
"15839","9-Nov-2021",1022,55,"Rico","Steve",1979,4666,2021,42
"15840","12-Oct-2021",1025,53,"Rico","Steve",1979,4666,2021,42
"15841","14-Sep-2021",1022,48,"Rico","Steve",1979,4666,2021,42
"15842","10-Aug-2021",1021,49,"Rico","Steve",1979,4666,2021,42
"15843","13-Jul-2021",1017,45,"Rico","Steve",1979,4666,2021,42
"15844","8-Jun-2021",1019,41,"Rico","Steve",1979,4666,2021,42
"15845","11-May-2021",1020,35,"Rico","Steve",1979,4666,2021,42
"15846","13-Apr-2021",1021,29,"Rico","Steve",1979,4666,2021,42
"15847","9-Mar-2021",1031,26,"Rico","Steve",1979,4666,2021,42
"15848","8-Dec-2020",1030,34,"Rico","Steve",1979,4666,2020,41
"15849","10-Nov-2020",1033,33,"Rico","Steve",1979,4666,2020,41
"15850","13-Oct-2020",1029,31,"Rico","Steve",1979,4666,2020,41
"15851","8-Sep-2020",1029,43,"Rico","Steve",1979,4666,2020,41
"15852","11-Aug-2020",1027,44,"Rico","Steve",1979,4666,2020,41
"15853","14-Apr-2020",1028,71,"Rico","Steve",1979,4666,2020,41
"15854","10-Mar-2020",1027,74,"Rico","Steve",1979,4666,2020,41
"15855","11-Feb-2020",1023,72,"Rico","Steve",1979,4666,2020,41
"15856","14-Jan-2020",1023,72,"Rico","Steve",1979,4666,2020,41
"15857","12-Nov-2019",1023,77,"Rico","Steve",1979,4666,2019,40
"15858","8-Oct-2019",1026,70,"Rico","Steve",1979,4666,2019,40
"15859","10-Sep-2019",1025,68,"Rico","Steve",1979,4666,2019,40
"15860","9-Jul-2019",1023,62,"Rico","Steve",1979,4666,2019,40
"15861","11-Jun-2019",1022,62,"Rico","Steve",1979,4666,2019,40
"15862","14-May-2019",1021,61,"Rico","Steve",1979,4666,2019,40
"15863","9-Apr-2019",1020,54,"Rico","Steve",1979,4666,2019,40
"15864","19-Mar-2019",1015,49,"Rico","Steve",1979,4666,2019,40
"15865","26-Feb-2019",1013,45,"Rico","Steve",1979,4666,2019,40
"15866","29-Jan-2019",1013,44,"Rico","Steve",1979,4666,2019,40
"15867","18-Dec-2018",1014,44,"Rico","Steve",1979,4666,2018,39
"15868","28-Nov-2018",1016,40,"Rico","Steve",1979,4666,2018,39
"15869","30-Oct-2018",1016,38,"Rico","Steve",1979,4666,2018,39
"15870","9-Oct-2018",1017,42,"Rico","Steve",1979,4666,2018,39
"15871","31-Jul-2018",1014,43,"Rico","Steve",1979,4666,2018,39
"15872","26-Jun-2018",1012,48,"Rico","Steve",1979,4666,2018,39
"15873","17-Apr-2018",1009,57,"Rico","Steve",1979,4666,2018,39
"15874","13-Mar-2018",1012,63,"Rico","Steve",1979,4666,2018,39
"15875","27-Feb-2018",1013,63,"Rico","Steve",1979,4666,2018,39
"15876","31-Jan-2018",1011,57,"Rico","Steve",1979,4666,2018,39
"15877","12-Dec-2017",1012,58,"Rico","Steve",1979,4666,2017,38
"15878","25-Oct-2017",1015,70,"Rico","Steve",1979,4666,2017,38
"15879","22-Aug-2017",1017,70,"Rico","Steve",1979,4666,2017,38
"15880","25-Jul-2017",1014,65,"Rico","Steve",1979,4666,2017,38
"15881","27-Jun-2017",1014,60,"Rico","Steve",1979,4666,2017,38
"15882","23-May-2017",1019,57,"Rico","Steve",1979,4666,2017,38
"15883","26-Apr-2017",1018,52,"Rico","Steve",1979,4666,2017,38
"15884","28-Mar-2017",1020,51,"Rico","Steve",1979,4666,2017,38
"15885","28-Feb-2017",1024,47,"Rico","Steve",1979,4666,2017,38
"15886","24-Jan-2017",1024,48,"Rico","Steve",1979,4666,2017,38
"15887","6-Dec-2016",1022,45,"Rico","Steve",1979,4666,2016,37
"15888","15-Nov-2016",1023,40,"Rico","Steve",1979,4666,2016,37
"15889","20-Sep-2016",1020,48,"Rico","Steve",1979,4666,2016,37
"15890","19-Jul-2016",1022,64,"Rico","Steve",1979,4666,2016,37
"15891","21-Jun-2016",1021,64,"Rico","Steve",1979,4666,2016,37
"15892","19-Apr-2016",1022,73,"Rico","Steve",1979,4666,2016,37
"15893","22-Mar-2016",1023,70,"Rico","Steve",1979,4666,2016,37
"15894","23-Feb-2016",1023,76,"Rico","Steve",1979,4666,2016,37
"15895","8-Dec-2015",1024,77,"Rico","Steve",1979,4666,2015,36
"15896","17-Nov-2015",1024,79,"Rico","Steve",1979,4666,2015,36
"15897","20-Oct-2015",1024,82,"Rico","Steve",1979,4666,2015,36
"15898","30-Sep-2015",1022,79,"Rico","Steve",1979,4666,2015,36
"15899","1-Sep-2015",1026,74,"Rico","Steve",1979,4666,2015,36
"15900","28-Jul-2015",1028,78,"Rico","Steve",1979,4666,2015,36
"15901","23-Jun-2015",1027,74,"Rico","Steve",1979,4666,2015,36
"15902","26-May-2015",1027,69,"Rico","Steve",1979,4666,2015,36
"15903","28-Apr-2015",1027,71,"Rico","Steve",1979,4666,2015,36
"15904","24-Mar-2015",1026,72,"Rico","Steve",1979,4666,2015,36
"15905","27-Jan-2015",1026,71,"Rico","Steve",1979,4666,2015,36
"15906","18-Nov-2014",1029,78,"Rico","Steve",1979,4666,2014,35
"15907","28-Oct-2014",1034,73,"Rico","Steve",1979,4666,2014,35
"15908","30-Sep-2014",1034,79,"Rico","Steve",1979,4666,2014,35
"15909","9-Sep-2014",1034,76,"Rico","Steve",1979,4666,2014,35
"15910","26-Aug-2014",1032,77,"Rico","Steve",1979,4666,2014,35
"15911","15-Jul-2014",1031,77,"Rico","Steve",1979,4666,2014,35
"15912","24-Jun-2014",1031,72,"Rico","Steve",1979,4666,2014,35
"15913","27-May-2014",1031,75,"Rico","Steve",1979,4666,2014,35
"15914","15-Apr-2014",1033,72,"Rico","Steve",1979,4666,2014,35
"15915","18-Mar-2014",1036,73,"Rico","Steve",1979,4666,2014,35
"15916","18-Feb-2014",1036,73,"Rico","Steve",1979,4666,2014,35
"15917","21-Jan-2014",1035,68,"Rico","Steve",1979,4666,2014,35
"15918","19-Nov-2013",1036,74,"Rico","Steve",1979,4666,2013,34
"15919","22-Oct-2013",1033,75,"Rico","Steve",1979,4666,2013,34
"15920","1-Oct-2013",1032,74,"Rico","Steve",1979,4666,2013,34
"15921","13-Aug-2013",1030,76,"Rico","Steve",1979,4666,2013,34
"15922","2-Jul-2013",1033,73,"Rico","Steve",1979,4666,2013,34
"15923","21-May-2013",1032,79,"Rico","Steve",1979,4666,2013,34
"15924","26-Mar-2013",1031,84,"Rico","Steve",1979,4666,2013,34
"15925","29-Jan-2013",1030,79,"Rico","Steve",1979,4666,2013,34
"15926","18-Dec-2012",1031,74,"Rico","Steve",1979,4666,2012,33
"15927","13-Nov-2012",1029,72,"Rico","Steve",1979,4666,2012,33
"15928","23-Oct-2012",1028,71,"Rico","Steve",1979,4666,2012,33
"15929","18-Sep-2012",1031,64,"Rico","Steve",1979,4666,2012,33
"15930","14-Aug-2012",1029,67,"Rico","Steve",1979,4666,2012,33
"15931","3-Jul-2012",1031,70,"Rico","Steve",1979,4666,2012,33
"15932","15-May-2012",1030,57,"Rico","Steve",1979,4666,2012,33
"15933","23-Mar-2012",1031,57,"Rico","Steve",1979,4666,2012,33
"15934","20-Dec-2011",1030,56,"Rico","Steve",1979,4666,2011,32
"15935","22-Nov-2011",1030,56,"Rico","Steve",1979,4666,2011,32
"15936","25-Oct-2011",1029,61,"Rico","Steve",1979,4666,2011,32
"15937","13-Sep-2011",1031,58,"Rico","Steve",1979,4666,2011,32
"15938","30-Aug-2011",1030,56,"Rico","Steve",1979,4666,2011,32
"15939","12-Jul-2011",1031,57,"Rico","Steve",1979,4666,2011,32
"15940","21-Jun-2011",1031,60,"Rico","Steve",1979,4666,2011,32
"15941","17-May-2011",1031,54,"Rico","Steve",1979,4666,2011,32
"15942","29-Mar-2011",1030,54,"Rico","Steve",1979,4666,2011,32
"15943","14-Dec-2010",1030,51,"Rico","Steve",1979,4666,2010,31
"15944","26-Oct-2010",1031,52,"Rico","Steve",1979,4666,2010,31
"15945","31-Aug-2010",1028,54,"Rico","Steve",1979,4666,2010,31
"15946","20-Jul-2010",1031,47,"Rico","Steve",1979,4666,2010,31
"15947","22-Jun-2010",1029,48,"Rico","Steve",1979,4666,2010,31
"15948","4-May-2010",1030,54,"Rico","Steve",1979,4666,2010,31
"15949","23-Mar-2010",1032,59,"Rico","Steve",1979,4666,2010,31
"15950","15-Dec-2009",1031,57,"Rico","Steve",1979,4666,2009,30
"15951","20-Oct-2009",1029,56,"Rico","Steve",1979,4666,2009,30
"15952","1-Sep-2009",1032,67,"Rico","Steve",1979,4666,2009,30
"15953","21-Jul-2009",1031,64,"Rico","Steve",1979,4666,2009,30
"15954","19-May-2009",1028,66,"Rico","Steve",1979,4666,2009,30
"15955","17-Mar-2009",1029,69,"Rico","Steve",1979,4666,2009,30
"15956","25-Nov-2008",1030,68,"Rico","Steve",1979,4666,2008,29
"15957","9-Sep-2008",1032,62,"Rico","Steve",1979,4666,2008,29
"15958","24-Jun-2008",1032,53,"Rico","Steve",1979,4666,2008,29
"15959","29-Apr-2008",1030,55,"Rico","Steve",1979,4666,2008,29
"15960","29-Jan-2008",1033,61,"Rico","Steve",1979,4666,2008,29
"15961","13-Nov-2007",1035,61,"Rico","Steve",1979,4666,2007,28
"15962","28-Aug-2007",1031,74,"Rico","Steve",1979,4666,2007,28
"15963","26-Jun-2007",1030,83,"Rico","Steve",1979,4666,2007,28
"15964","10-Apr-2007",1030,78,"Rico","Steve",1979,4666,2007,28
"15965","19-Dec-2006",1032,72,"Rico","Steve",1979,4666,2006,27
"15966","19-Sep-2006",1032,63,"Rico","Steve",1979,4666,2006,27
"15967","27-Jun-2006",1033,57,"Rico","Steve",1979,4666,2006,27
"15968","18-Apr-2006",1032,63,"Rico","Steve",1979,4666,2006,27
"15969","24-Jan-2006",1033,65,"Rico","Steve",1979,4666,2006,27
"15970","15-Dec-2005",1033,62,"Rico","Steve",1979,4666,2005,26
"15971","15-Sep-2005",1030,71,"Rico","Steve",1979,4666,2005,26
"15972","15-Jul-2005",1032,56,"Rico","Steve",1979,4666,2005,26
"15973","15-May-2005",1029,49,"Rico","Steve",1979,4666,2005,26
"15974","15-Dec-2004",1025,49,"Rico","Steve",1979,4666,2004,25
"15975","15-Sep-2004",1025,53,"Rico","Steve",1979,4666,2004,25
"15976","15-Jul-2004",1026,58,"Rico","Steve",1979,4666,2004,25
"15977","15-May-2004",1028,68,"Rico","Steve",1979,4666,2004,25
"15978","15-Feb-2004",1031,68,"Rico","Steve",1979,4666,2004,25
"15979","15-Dec-2003",1031,68,"Rico","Steve",1979,4666,2003,24
"15980","15-Sep-2003",1032,65,"Rico","Steve",1979,4666,2003,24
"15981","15-Jul-2003",1034,72,"Rico","Steve",1979,4666,2003,24
"15982","15-May-2003",1033,62,"Rico","Steve",1979,4666,2003,24
"15983","15-Mar-2003",1031,62,"Rico","Steve",1979,4666,2003,24
"15984","31-Dec-2002",1033,62,"Rico","Steve",1979,4666,2002,23
"15985","30-Sep-2002",1031,60,"Rico","Steve",1979,4666,2002,23
"15986","28-Jul-2002",1027,56,"Rico","Steve",1979,4666,2002,23
"15987","27-May-2002",1025,57,"Rico","Steve",1979,4666,2002,23
"15988","31-Mar-2002",1026,51,"Rico","Steve",1979,4666,2002,23
"15989","16-Dec-2001",1019,43,"Rico","Steve",1979,4666,2001,22
"15990","26-Aug-2001",1017,30,"Rico","Steve",1979,4666,2001,22
"15991","1-Jul-2001",1010,31,"Rico","Steve",1979,4666,2001,22
"15992","29-Apr-2001",1008,25,"Rico","Steve",1979,4666,2001,22
"15993","27-Aug-2000",1002,38,"Rico","Steve",1979,4666,2000,21
"15994","25-Jun-2000",1006,29,"Rico","Steve",1979,4666,2000,21
"15995","30-Apr-2000",1004,49,"Rico","Steve",1979,4666,2000,21
"15996","31-Oct-1999",1007,53,"Rico","Steve",1979,4666,1999,20
"15997","29-Aug-1999",1004,54,"Rico","Steve",1979,4666,1999,20
"15998","27-Jun-1999",1005,69,"Rico","Steve",1979,4666,1999,20
"15999","25-Apr-1999",1004,59,"Rico","Steve",1979,4666,1999,20
"16000","15-Nov-1998",1001,41,"Rico","Steve",1979,4666,1998,19
"16001","8-Aug-1998",1004,29,"Rico","Steve",1979,4666,1998,19
"12708","11-Mar-2025",986,74,"Moser","Mike",1970,5557,2025,55
"12709","12-Nov-2024",987,79,"Moser","Mike",1970,5557,2024,54
"12710","8-Oct-2024",986,76,"Moser","Mike",1970,5557,2024,54
"12711","10-Sep-2024",986,76,"Moser","Mike",1970,5557,2024,54
"12712","13-Aug-2024",987,78,"Moser","Mike",1970,5557,2024,54
"12713","9-Jul-2024",990,81,"Moser","Mike",1970,5557,2024,54
"12714","11-Jun-2024",990,84,"Moser","Mike",1970,5557,2024,54
"12715","14-May-2024",991,87,"Moser","Mike",1970,5557,2024,54
"12716","9-Apr-2024",991,90,"Moser","Mike",1970,5557,2024,54
"12717","12-Mar-2024",990,84,"Moser","Mike",1970,5557,2024,54
"12718","12-Dec-2023",990,88,"Moser","Mike",1970,5557,2023,53
"12719","14-Nov-2023",990,84,"Moser","Mike",1970,5557,2023,53
"12720","10-Oct-2023",992,88,"Moser","Mike",1970,5557,2023,53
"12721","12-Sep-2023",994,85,"Moser","Mike",1970,5557,2023,53
"12722","8-Aug-2023",994,85,"Moser","Mike",1970,5557,2023,53
"12723","11-Jul-2023",993,86,"Moser","Mike",1970,5557,2023,53
"12724","13-Jun-2023",995,85,"Moser","Mike",1970,5557,2023,53
"12725","9-May-2023",994,86,"Moser","Mike",1970,5557,2023,53
"12726","11-Apr-2023",994,84,"Moser","Mike",1970,5557,2023,53
"12727","14-Mar-2023",994,84,"Moser","Mike",1970,5557,2023,53
"12728","14-Feb-2023",995,80,"Moser","Mike",1970,5557,2023,53
"12729","13-Dec-2022",995,78,"Moser","Mike",1970,5557,2022,52
"12730","8-Nov-2022",996,84,"Moser","Mike",1970,5557,2022,52
"12731","11-Oct-2022",994,85,"Moser","Mike",1970,5557,2022,52
"12732","13-Sep-2022",994,84,"Moser","Mike",1970,5557,2022,52
"12733","9-Aug-2022",991,86,"Moser","Mike",1970,5557,2022,52
"12734","12-Jul-2022",991,78,"Moser","Mike",1970,5557,2022,52
"12735","14-Jun-2022",991,77,"Moser","Mike",1970,5557,2022,52
"12736","10-May-2022",989,65,"Moser","Mike",1970,5557,2022,52
"12737","12-Apr-2022",992,64,"Moser","Mike",1970,5557,2022,52
"12738","8-Mar-2022",992,57,"Moser","Mike",1970,5557,2022,52
"12739","8-Feb-2022",990,53,"Moser","Mike",1970,5557,2022,52
"12740","14-Dec-2021",991,51,"Moser","Mike",1970,5557,2021,51
"12741","9-Nov-2021",988,47,"Moser","Mike",1970,5557,2021,51
"12742","12-Oct-2021",988,39,"Moser","Mike",1970,5557,2021,51
"12743","14-Sep-2021",991,35,"Moser","Mike",1970,5557,2021,51
"12744","10-Aug-2021",988,28,"Moser","Mike",1970,5557,2021,51
"12745","13-Jul-2021",998,22,"Moser","Mike",1970,5557,2021,51
"12746","8-Jun-2021",1005,12,"Moser","Mike",1970,5557,2021,51
"12747","11-May-2021",998,11,"Moser","Mike",1970,5557,2021,51
"12748","13-Apr-2021",1000,9,"Moser","Mike",1970,5557,2021,51
"12749","13-Oct-2020",1006,18,"Moser","Mike",1970,5557,2020,50
"12750","14-Jul-2020",1004,44,"Moser","Mike",1970,5557,2020,50
"12751","10-Mar-2020",1011,81,"Moser","Mike",1970,5557,2020,50
"12752","12-Nov-2019",1011,83,"Moser","Mike",1970,5557,2019,49
"12753","8-Oct-2019",1013,81,"Moser","Mike",1970,5557,2019,49
"12754","10-Sep-2019",1012,74,"Moser","Mike",1970,5557,2019,49
"12755","13-Aug-2019",1011,75,"Moser","Mike",1970,5557,2019,49
"12756","9-Jul-2019",1013,74,"Moser","Mike",1970,5557,2019,49
"12757","11-Jun-2019",1015,67,"Moser","Mike",1970,5557,2019,49
